,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Track_Popularity,Top
3373,2015,Billy Currington,Summer Forever,0.503,0.824,3,-4.039,1,0.0524,0.083,0,0.21,0.448,161.981,184506,4,67,0
3374,2017,Calvin Harris,Slide,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21E-06,0.254,0.511,104.066,230813,4,75,0
3375,2014,Chris Brown,X (Deluxe Version),0.845,0.506,1,-5.971,1,0.0409,0.0228,1.03E-06,0.0879,0.647,99.051,264947,4,73,0
3376,2017,Daniel Caesar,Freudian,0.51,0.363,5,-8.635,1,0.0304,0.853,0,0.109,0.426,78,254919,4,70,0
3377,2017,Lana Del Rey,Lust For Life,0.527,0.366,10,-10.943,1,0.0277,0.487,0.0023,0.11,0.234,98.994,272743,4,73,0
3378,2017,Drake,More Life,0.768,0.282,8,-10.348,0,0.0863,0.11,0.0208,0.113,0.175,97.043,219692,4,74,0
3379,2017,Ed Sheeran,÷ (Deluxe),0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,170827,4,82,0
3380,2017,BROCKHAMPTON,SATURATION II,0.718,0.628,10,-6.007,0,0.223,0.543,0,0.116,0.722,92.107,274274,4,71,0
3381,2017,Daniel Caesar,Freudian,0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,209831,4,81,0
3382,2016,Hopsin,Ill Mind of Hopsin 8,0.743,0.787,5,-4.863,0,0.348,0.403,0,0.0553,0.71,126.98,390005,4,64,0
3383,2015,Cam,Untamed,0.728,0.253,0,-8.427,1,0.0304,0.887,1.11E-05,0.133,0.457,140.923,231333,4,65,0
3384,2017,Bad Bunny,Pa Ti,0.766,0.715,1,-3.025,1,0.231,0.348,0,0.098,0.555,128.085,191295,4,69,0
3385,2017,The Vamps,Night & Day (Night Edition),0.54,0.803,8,-5.194,1,0.0358,0.00403,0,0.33,0.501,144.997,197640,4,74,0
3386,2017,Various Artists,White Noise,0.167,0.263,8,-44.281,0,0.0649,0.996,0.937,0.101,1.00E-05,140.616,200694,3,65,0
3387,2017,Zedd,Stay,0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,210091,4,82,0
3388,2016,Marc E. Bassy,Groovy People,0.468,0.438,10,-8.227,1,0.0697,0.563,0,0.181,0.344,108.367,206080,3,69,0
3389,2017,Flume,Skin: The Remixes,0.482,0.769,6,-4.473,1,0.0549,0.0343,0.00498,0.0953,0.427,149.69,267200,4,63,0
3390,2015,Cavetown,This Is Home,0.81,0.266,7,-12.478,1,0.0407,0.56,1.05E-06,0.0962,0.212,130.041,226073,4,66,0
3391,2015,Charlie Puth,Some Type Of Love,0.795,0.616,1,-5.281,0,0.06,0.417,0,0.349,0.815,110.015,190453,4,71,0
3392,2016,DNCE,DNCE,0.558,0.801,7,-5.795,1,0.131,0.133,0,0.392,0.831,105.006,231813,4,70,0
3393,2015,Angus & Julia Stone,Spotify Sessions,0.615,0.0987,0,-22.378,1,0.0424,0.848,0.0258,0.708,0.164,75.898,174360,4,72,0
3394,2017,Nebu Kiniza,Coastin' (feat. Tk Kravitz),0.883,0.483,11,-8.728,1,0.329,0.00688,5.41E-06,0.0929,0.401,81.999,164624,4,65,0
3395,2014,Banda Sinaloense MS de Sergio Lizárraga,No Me Pidas Perdón,0.715,0.522,8,-3.936,1,0.0291,0.619,2.30E-06,0.273,0.573,125.008,223453,4,68,0
3396,2017,Elton John,Diamonds (Deluxe),0.722,0.932,5,-4.761,1,0.0371,0.158,0,0.0914,0.802,131.473,266147,4,67,0
3397,2015,Fetty Wap,Fetty Wap (Deluxe),0.748,0.741,6,-3.103,1,0.0531,0.00419,0,0.147,0.537,128.077,213053,4,68,0
3398,2017,Macklemore,GEMINI,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59E-05,0.112,0.356,139.994,220454,4,79,0
3399,2017,Cuco,Lo Que Siento,0.326,0.685,10,-5.576,1,0.179,0.503,0,0.427,0.409,86.882,312000,5,70,0
3400,2017,Moux,Gaze,0.574,0.0577,3,-22.165,0,0.0393,0.991,0.912,0.111,0.0849,140.994,160160,3,70,0
3401,2016,Lil Uzi Vert,Lil Uzi Vert Vs. The World,0.843,0.359,0,-7.417,1,0.461,0.069,0,0.12,0.156,81.987,163944,4,73,0
3402,2017,Daniel Caesar,Freudian,0.448,0.263,11,-11.98,1,0.0373,0.824,1.91E-06,0.106,0.451,109.889,241371,1,68,0
3403,2016,Drake,Views,0.711,0.254,1,-14.404,0,0.0863,0.0829,0,0.0865,0.253,79.904,238120,4,68,0
3404,2017,Zedd,Stay,0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,210091,4,82,0
3405,2017,Various Artists,The Greatest Showman (Original Motion Picture Soundtrack),0.277,0.394,8,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777,207787,3,81,0
3406,2017,NF,Perception,0.49,0.351,11,-12.918,0,0.194,0.394,7.78E-06,0.111,0.316,82.127,221573,1,67,0
3407,2017,Lil Baby,Too Hard,0.759,0.732,1,-5.546,1,0.118,0.000142,0.0016,0.0626,0.379,140.005,169187,4,70,0
3408,2016,Travis Scott,Birds In The Trap Sing McKnight,0.711,0.739,7,-3.804,0,0.129,0.114,0,0.226,0.43,136.919,252256,4,74,0
3409,2017,Maggie Rogers,Now That The Light Is Fading,0.837,0.312,0,-13.797,1,0.0702,0.313,0.0175,0.0923,0.145,104.008,189400,4,69,0
3410,2014,Hozier,Hozier (Bonus Tracks Version),0.399,0.673,0,-5.506,1,0.0509,0.584,2.44E-05,0.118,0.285,142.255,283467,5,64,0
3411,2017,Bryce Vine,Drew Barrymore,0.763,0.572,11,-7.312,0,0.0595,0.493,0.00118,0.106,0.25,151.93,190472,4,82,0
3412,2015,BØRNS,Dopamine,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4,73,0
3413,2013,Lady Gaga,ARTPOP,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63E-06,0.143,0.738,139.945,212333,4,70,0
3414,2017,Los Tucanes De Tijuana,Para Tucancillos y Tucancillas,0.844,0.717,7,-4.947,1,0.0392,0.00966,0,0.344,0.965,145.065,199080,4,67,0
3415,2017,XXXTENTACION,17,0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95,144733,4,79,0
3416,2016,Chris Brown,Party,0.762,0.576,1,-4.951,0,0.0829,0.0556,0,0.0869,0.316,142.096,220813,4,67,0
3417,2017,Various Artists,Shut Up Lets Dance,0.665,0.779,2,-5.153,1,0.113,0.216,0,0.107,0.839,88.863,228200,4,74,0
3418,2016,Ty Dolla $ign,Free TC (Deluxe),0.75,0.491,11,-8.326,1,0.117,0.0898,0,0.109,0.711,105.008,187671,4,69,0
3419,2014,Beyoncé,BEYONCÉ [Platinum Edition],0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,323480,4,73,0
3420,2016,The Chainsmokers,Don't Let Me Down,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,4,82,0
3421,2016,Karin Borg,Norrsken,0.278,0.0434,0,-22.396,0,0.0383,0.98,0.919,0.121,0.0397,133.853,95317,4,70,0
3422,2017,Ed Sheeran,Shape of You,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,4,79,0
3423,2014,Omarion,Sex Playlist,0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.208,0.701,97.448,226581,4,69,0
3424,2017,Hippo Campus,Landmark,0.623,0.763,9,-4.412,1,0.0719,0.199,6.52E-06,0.126,0.199,108.871,226610,4,62,0
3425,2017,A$AP Ferg,Still Striving,0.797,0.844,11,-5.482,1,0.275,0.0651,0,0.087,0.52,170.142,173600,4,81,0
3426,2017,Farruko,Diabla (Official Remix),0.684,0.725,7,-4.343,1,0.0863,0.448,0,0.194,0.575,137.945,331413,4,70,0
3427,2017,Maggie Lindemann,Pretty Girl (Cheat Codes X CADE Remix),0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,193613,4,76,0
3428,2017,Lil Pump,Lil Pump,0.803,0.789,10,-3.434,0,0.0383,0.0304,0,0.378,0.647,119.999,106021,4,72,0
3429,2016,NF,Therapy Session,0.626,0.741,2,-6.874,0,0.0929,0.416,0,0.137,0.208,87.981,198253,4,65,0
3430,2017,6LACK,First Fuck,0.391,0.322,3,-9.809,1,0.0628,0.924,1.29E-06,0.0934,0.45,83.947,205490,4,65,0
3431,2015,Shawn Mendes,Handwritten,0.376,0.466,10,-6.927,1,0.0353,0.514,5.80E-05,0.0781,0.276,199.835,215813,4,64,0
3432,2016,Shakey Graves,Tomorrow,0.564,0.354,7,-10.85,1,0.0334,0.73,3.43E-06,0.208,0.423,98.075,240587,3,66,0
3433,2015,Little Mix,Get Weird (Deluxe),0.534,0.642,9,-3.971,1,0.0504,0.259,0,0.29,0.131,92.963,249813,4,76,0
3434,2017,James Arthur,Naked,0.529,0.607,6,-6.781,1,0.0574,0.104,0,0.0631,0.238,101.966,234107,4,81,0
3435,2017,UnoTheActivist,Live.Shyne.Die,0.78,0.552,2,-7.012,1,0.163,0.187,0,0.326,0.251,147.979,192133,4,63,0
3436,2016,DJ Esco,Too Much Sauce,0.96,0.547,6,-6.992,0,0.0786,0.0496,0,0.216,0.186,121.01,223093,4,69,0
3437,2017,Future,HNDRXX,0.628,0.481,1,-7.775,1,0.475,0.29,0,0.118,0.33,108.761,254370,5,67,0
3438,2015,Ruth B.,The Intro,0.477,0.242,8,-9.162,1,0.0529,0.928,0,0.0818,0.488,43.509,207973,4,71,0
3439,2016,Mosaic MSC,Glory & Wonder,0.329,0.682,0,-6.374,1,0.0526,0.221,0,0.19,0.162,148.029,309093,4,69,0
3440,2015,Bryson Tiller,T R A P S O U L,0.528,0.759,6,-6.476,1,0.284,0.0303,0,0.103,0.801,183.276,199320,5,64,0
3441,2016,Tory Lanez,I Told You,0.539,0.528,11,-8.113,0,0.252,0.0108,0,0.117,0.252,190.169,228640,4,69,0
3442,2017,Trippie Redd,A Love Letter To You,0.741,0.761,4,-3.871,0,0.0512,0.235,0,0.119,0.217,81.543,149576,4,77,0
3443,2015,Alina Baraz,Urban Flora,0.68,0.747,4,-6.056,0,0.091,0.353,0,0.138,0.331,113.933,218947,4,66,0
3444,2017,Noah Cyrus,Again,0.664,0.738,9,-4.095,0,0.0338,0.188,5.75E-05,0.135,0.203,119.973,193962,4,77,0
3445,2017,NF,Perception,0.64,0.843,5,-6.581,0,0.114,0.0915,7.01E-06,0.272,0.0739,95.959,217107,4,68,0
3446,2015,Lil Dicky,Professional Rapper,0.858,0.697,2,-5.361,1,0.23,0.114,0,0.224,0.364,98.012,290836,4,71,0
3447,2014,Ariana Grande,My Everything (Deluxe),0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,236133,4,76,0
3448,2016,ayokay,Kings of Summer (feat. Quinn XCII),0.734,0.661,11,-6.705,1,0.0356,0.222,2.18E-06,0.201,0.253,134.93,207881,4,63,0
3449,2013,Five Finger Death Punch,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 1",0.483,0.926,4,-5.122,0,0.0669,0.00662,0,0.29,0.53,150.016,271000,4,66,0
3450,2015,Joel Adams,Please Don't Go,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94E-05,0.294,0.235,84.264,210580,4,77,0
3451,2015,One Direction,Made In The A.M. (Deluxe Edition),0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,192120,4,73,0
3452,2017,Sam Smith,The Thrill Of It All (Special Edition),0.382,0.379,7,-9.423,1,0.0515,0.285,3.24E-06,0.0858,0.148,175.515,221596,3,69,0
3453,2017,Axwell /\ Ingrosso,More Than You Know,0.627,0.847,10,-5.303,1,0.0352,0.0237,0,0.212,0.611,126.017,251147,4,76,0
3454,2017,LP,Lost on You,0.433,0.724,5,-6.126,0,0.0372,0.1,0,0.0918,0.689,174.006,268105,4,75,0
3455,2016,Marc E. Bassy,Groovy People,0.468,0.438,10,-8.227,1,0.0697,0.563,0,0.181,0.344,108.367,206080,3,69,0
3456,2015,Cavetown,This Is Home,0.81,0.266,7,-12.478,1,0.0407,0.56,1.05E-06,0.0962,0.212,130.041,226073,4,66,0
3457,2014,SoMo,SoMo,0.696,0.53,11,-7.554,1,0.0487,0.398,0,0.0823,0.307,114.943,289133,4,65,0
3458,2016,Various Artists,A Capitol Christmas,0.672,0.355,7,-7.645,1,0.06,0.493,3.97E-05,0.156,0.79,141.487,162333,4,64,0
3459,2015,G-Eazy,When It's Dark Out,0.757,0.672,0,-6.524,0,0.0955,0.0186,0,0.158,0.382,111.996,251467,4,78,0
3460,2017,Luke Combs,This One's for You,0.544,0.781,6,-6.16,0,0.0311,0.00585,0,0.191,0.527,144.075,221800,4,76,0
3461,2013,PARTYNEXTDOOR,PARTYNEXTDOOR,0.344,0.537,8,-8.215,0,0.079,0.0727,0.000127,0.225,0.453,82.878,212880,5,66,0
3462,2015,Rae Sremmurd,SremmLife,0.888,0.483,6,-7.797,1,0.154,0.013,4.85E-06,0.0926,0.226,125.008,200080,4,74,0
3463,2017,Becky G,Mayores,0.743,0.855,5,-3.976,0,0.0436,0.141,0.0045,0.099,0.871,96.989,202453,4,79,0
3464,2017,Nick Jonas,Find You,0.64,0.728,6,-4.07,0,0.034,0.00111,0,0.084,0.282,125.966,197893,4,73,0
3465,2017,BROCKHAMPTON,SATURATION III,0.672,0.452,0,-7.947,1,0.0738,0.194,0,0.251,0.514,82.012,213659,4,66,0
3466,2016,Grace,FMA,0.332,0.635,7,-5.653,1,0.0898,0.159,2.79E-06,0.0599,0.261,186.249,201493,3,70,0
3467,2016,Post Malone,Stoney (Deluxe),0.628,0.553,0,-8.967,1,0.0472,0.294,0.00551,0.0825,0.367,140.026,249027,4,68,0
3468,2017,Khalid,American Teen,0.834,0.472,5,-7.777,0,0.0873,0.412,6.76E-05,0.0836,0.517,107.014,244747,4,75,0
3469,2016,Russ,Losin Control,0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,237507,4,67,0
3470,2015,Various Artists,Hamilton (Original Broadway Cast Recording),0.74,0.727,2,-6.253,1,0.278,0.186,0,0.627,0.792,101.408,186543,4,68,0
3471,2017,Huncho Jack,"Huncho Jack, Jack Huncho",0.737,0.737,4,-3.72,0,0.238,0.00158,0,0.28,0.5,134.066,148560,4,69,0
3472,2017,Rex Orange County,Apricot Princess,0.405,0.505,5,-7.75,1,0.0458,0.592,0,0.121,0.318,164.971,262600,4,70,0
3473,2015,Halsey,BADLANDS (Deluxe),0.549,0.675,4,-5.637,0,0.0332,0.399,0,0.181,0.206,119.898,214762,4,68,0
3474,2017,Various Artists,Shut Up Lets Dance,0.665,0.779,2,-5.153,1,0.113,0.216,0,0.107,0.839,88.863,228200,4,74,0
3475,2015,Ocean Waves For Sleep,"Waves of the Sea, Ocean and Lakes",0.127,0.941,1,-16.083,0,0.0509,0.813,0.988,0.178,1.00E-05,82.144,96872,3,64,0
3476,2017,Harry Styles,Harry Styles,0.375,0.93,2,-2.631,1,0.0561,0.00064,0,0.318,0.491,147.124,176387,4,71,0
3477,2013,J. Cole,Born Sinner,0.838,0.505,1,-9.354,1,0.383,0.548,0.00127,0.211,0.407,110.029,268667,4,66,0
3478,2017,Niall Horan,Flicker (Deluxe),0.726,0.431,0,-6.666,1,0.0554,0.0139,0,0.054,0.86,85.889,188174,4,78,0
3479,2016,Jon Pardi,California Sunrise,0.56,0.679,5,-4.527,1,0.0236,0.123,2.46E-05,0.224,0.622,92.928,198467,4,63,0
3480,2017,Kip Moore,SLOWHEART,0.555,0.746,2,-5.522,1,0.033,0.00825,0,0.0796,0.712,75.01,154707,4,65,0
3481,2014,Hippie Sabotage,The Sunny Album (Deluxe Edition),0.487,0.68,7,-8.497,0,0.0408,0.000599,0.0339,0.144,0.0752,94.46,324807,3,64,0
3482,2017,Russ,There's Really A Wolf,0.71,0.404,1,-10.04,0,0.379,0.484,0,0.0953,0.398,139.553,165853,4,74,0
3483,2016,Bastille,Wild World (Complete Edition),0.73,0.758,1,-4.888,1,0.0653,0.147,0,0.311,0.877,120.041,206493,4,63,0
3484,2015,Shawn Mendes,Handwritten,0.667,0.614,10,-4.995,1,0.0314,0.0663,0,0.111,0.161,113.979,214533,4,64,0
3485,2016,Enno Aare,Enno Aare,0.35,0.0256,2,-22.589,1,0.0334,0.957,0.88,0.106,0.071,77.664,220385,4,71,0
3486,2016,DRAM,Broccoli,0.886,0.525,8,-7.39,1,0.132,0.236,0,0.057,0.708,145.99,225205,4,69,0
3487,2014,Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",0.843,0.729,6,-3.634,0,0.0374,0.401,1.20E-06,0.206,0.903,123.046,250640,4,73,0
3488,2017,Zedd,Stay,0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,210091,4,82,0
3489,2014,Chief Keef,Chiraq Villian,0.849,0.755,1,-7.399,0,0.363,0.346,0,0.0564,0.393,144.186,206655,4,67,0
3490,2015,Arsenal Efectivo,Vida Peligrosa,0.657,0.667,9,-9.607,1,0.0545,0.216,0.000182,0.0739,0.929,119.607,215032,1,65,0
3491,2017,Camila Cabello,I Have Questions,0.393,0.555,10,-6.096,0,0.276,0.405,0,0.105,0.22,167.999,221881,4,70,0
3492,2017,BLACKPINK,As If It's Your Last,0.786,0.853,8,-2.687,1,0.0816,0.0688,0,0.0759,0.45,125.034,213264,4,76,0
3493,2016,The Chainsmokers,Closer,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960,4,86,0
3494,2017,Jory Boy,No Te Hagas,0.748,0.69,0,-3.812,0,0.0477,0.0353,0,0.315,0.433,131.972,233251,4,69,0
3495,2017,XXXTENTACION,Look At Me!,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,126346,4,83,0
3496,2016,James Arthur,Back from the Edge,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211467,4,83,0
3497,2014,Sam Hunt,Montevallo,0.614,0.472,7,-6.626,1,0.0297,0.158,0,0.111,0.168,146.005,225693,4,70,0
3498,2016,Brent Faiyaz,Poison,0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,212992,3,67,0
3499,2014,Omarion,Sex Playlist,0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.208,0.701,97.448,226581,4,69,0
3500,2015,Imagine Dragons,Smoke + Mirrors (Deluxe),0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,170067,4,70,0
3501,2017,Young Scooter,Jugg King,0.837,0.557,8,-5.771,1,0.25,0.0879,0,0.111,0.301,143.027,247066,4,65,0
3502,2016,The Weeknd,Starboy,0.671,0.428,4,-7.054,0,0.124,0.682,0.0002,0.121,0.36,148.041,197653,4,66,0
3503,2015,Fetty Wap,Fetty Wap (Deluxe),0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,222093,4,73,0
3504,2015,Brothers Osborne,Stay A Little Longer,0.555,0.89,6,-5.533,1,0.0309,0.0414,0.131,0.147,0.513,96.987,335267,4,63,0
3505,2015,Ruth B.,Lost Boy,0.71,0.0565,7,-15.099,1,0.0534,0.965,0,0.0889,0.348,123.994,275280,4,77,0
3506,2013,Kanye West,Yeezus,0.359,0.662,1,-2.843,1,0.0466,0.134,0,0.0907,0.288,152.096,229147,4,67,0
3507,2016,Travis Scott,Birds In The Trap Sing McKnight,0.396,0.554,0,-5.048,1,0.0488,0.222,0,0.612,0.17,117.384,272501,4,66,0
3508,2015,Imagine Dragons,Smoke + Mirrors (Deluxe),0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,170067,4,70,0
3509,2017,Yandel,#Update,0.808,0.69,1,-4.151,1,0.148,0.0583,0,0.103,0.64,125.086,223147,4,71,0
3510,2017,Playboi Carti,Playboi Carti,0.785,0.62,8,-6.668,1,0.254,0.0138,0,0.15,0.478,78.476,235535,4,75,0
3511,2015,Rain Sounds,"Rain Drop Medley of Roof, Thunder, Forest, Car, and More (Loopable Audio for Insomnia, Meditation, and Restless Children)",0.0822,0.814,1,-24.379,1,0.0564,4.84E-05,0.989,0.499,0.0298,173.199,68011,3,66,0
3512,2017,Tay-K,#SantanaWorld (+),0.766,0.606,9,-6.064,1,0.456,0.00266,0,0.166,0.352,160.223,140000,4,76,0
3513,2014,The Weeknd,"Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",0.66,0.382,2,-5.919,0,0.0304,0.391,0,0.0972,0.436,119.875,252227,3,76,0
3514,2016,Young Thug,Slime Season 3,0.769,0.632,10,-4.228,0,0.0537,0.0325,0,0.116,0.294,131.932,176387,4,68,0
3515,2017,Yandel,#Update,0.808,0.69,1,-4.151,1,0.148,0.0583,0,0.103,0.64,125.086,223147,4,71,0
3516,2017,Various Artists,Coco (Original Motion Picture Soundtrack),0.612,0.548,0,-6.71,1,0.0351,0.426,0,0.502,0.617,84.991,164453,4,66,0
3517,2017,Bruno Mars,Finesse (Remix) [feat. Cardi B],0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,217289,4,81,0
3518,2017,Old Dominion,Happy Endings,0.758,0.867,11,-5.087,1,0.0475,0.152,0,0.308,0.964,102.018,166573,4,73,0
3519,2017,H.E.R.,H.E.R.,0.417,0.299,7,-8.499,1,0.0441,0.637,2.22E-06,0.136,0.199,95.529,160173,4,67,0
3520,2016,Various Artists,Moana (Original Motion Picture Soundtrack/Deluxe Edition),0.317,0.562,9,-9.609,1,0.395,0.124,0.000144,0.0667,0.132,181.1,175507,4,70,0
3521,2017,Various Artists,The Greatest Showman (Original Motion Picture Soundtrack),0.382,0.0541,9,-19.376,1,0.03,0.889,2.88E-06,0.0832,0.133,82.486,80293,4,73,0
3522,2015,Drake,If You're Reading This It's Too Late,0.715,0.561,1,-7.605,1,0.0721,0.024,0,0.0769,0.297,100.076,241853,4,71,0
3523,2017,Liam Payne,Bedroom Floor,0.597,0.68,1,-7.104,1,0.0769,0.322,0.000143,0.111,0.195,119.946,188346,4,71,0
3524,2014,Saint Motel,My Type EP,0.596,0.897,10,-2.94,1,0.0462,0.0641,5.24E-05,0.0628,0.578,118,206394,4,65,0
3525,2017,Taylor Swift,reputation,0.8,0.535,7,-6.684,1,0.135,0.0713,9.48E-06,0.213,0.451,92.027,209680,4,75,0
3526,2017,Quality Control,Quality Control: Control The Streets Volume 1,0.938,0.377,0,-6.253,1,0.127,0.197,3.05E-05,0.178,0.598,108.985,167298,4,67,0
3527,2017,XXXTENTACION,Revenge,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,126346,4,78,0
3528,2017,Big Sean,I Decided.,0.77,0.567,2,-5.698,1,0.175,0.105,0,0.125,0.26,81.477,222360,4,78,0
3529,2016,Farruko,Diles,0.805,0.582,2,-5.657,0,0.0627,0.0971,0,0.163,0.307,117.955,279276,4,76,0
3530,2013,Various Artists,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),0.737,0.637,6,-6.308,0,0.0735,0.262,0,0.319,0.537,100.033,124733,4,67,0
3531,2017,Chris Brown,Privacy,0.741,0.58,0,-7.741,1,0.378,0.153,0,0.109,0.428,97.092,220964,4,68,0
3532,2013,Ariana Grande,Yours Truly,0.644,0.879,5,-3.179,0,0.147,0.325,0,0.0742,0.83,82.518,227027,4,70,0
3533,2014,Hozier,Hozier (Bonus Tracks Version),0.539,0.179,7,-14.33,1,0.0309,0.921,0.393,0.106,0.145,140.01,198027,3,66,0
3534,2017,Logic,Everybody,0.885,0.94,1,-5.908,1,0.0909,0.158,0,0.0675,0.77,110.005,162347,4,72,0
3535,2016,Shakey Graves,Tomorrow,0.564,0.354,7,-10.85,1,0.0334,0.73,3.43E-06,0.208,0.423,98.075,240587,3,66,0
3536,2016,Sia,This Is Acting (Deluxe Version),0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,4,74,0
3537,2017,Trippie Redd,A Love Letter To You 2,0.705,0.824,2,-4.188,1,0.19,0.334,2.80E-05,0.147,0.669,73.001,245229,4,70,0
3538,2017,XXXTENTACION,17,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,120027,4,81,0
3539,2016,Enno Aare,Enno Aare,0.35,0.0256,2,-22.589,1,0.0334,0.957,0.88,0.106,0.071,77.664,220385,4,71,0
3540,2017,EARTHGANG,Rags - EP,0.743,0.679,10,-8.295,0,0.286,0.0757,0,0.347,0.618,147.752,278084,4,67,0
3541,2017,Various Artists,Dear Evan Hansen (Original Broadway Cast Recording),0.677,0.731,7,-5.708,1,0.12,0.168,0,0.103,0.603,97.864,222960,4,65,0
3542,2015,Various Artists,Hamilton (Original Broadway Cast Recording),0.759,0.882,9,-5.397,0,0.251,0.297,0,0.727,0.51,98.012,242588,4,65,0
3543,2015,Various Artists,Hamilton (Original Broadway Cast Recording),0.68,0.413,8,-9.41,1,0.492,0.177,0,0.205,0.384,158.58,321697,4,66,0
3544,2017,AJR,The Click,0.651,0.568,5,-6.774,1,0.0275,0.282,0,0.0862,0.805,93.006,218763,4,69,0
3545,2015,Fall Out Boy,American Beauty/American Psycho,0.385,0.866,4,-2.817,0,0.0697,0.004,0,0.111,0.551,176.014,228360,4,79,0
3546,2017,NAV,Perfect Timing,0.869,0.682,6,-9.113,0,0.19,0.204,0.0554,0.132,0.634,140.084,169787,4,66,0
3547,2017,Various Artists,The Greatest Showman (Original Motion Picture Soundtrack),0.516,0.518,4,-10.383,1,0.04,0.00483,0.00895,0.585,0.0834,108.027,349560,4,78,0
3548,2017,Ayo & Teo,Rolex,0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.266,0.789,144.946,238587,4,76,0
3549,2015,Demi Lovato,Confident (Deluxe Edition),0.606,0.763,10,-6.197,0,0.0669,0.00182,0.000159,0.116,0.309,130.018,205746,4,73,0
3550,2017,Russell Dickerson,Yours,0.455,0.897,9,-4.879,1,0.0403,0.0183,0,0.174,0.728,160.139,212067,4,74,0
3551,2014,Hozier,Hozier (Bonus Tracks Version),0.399,0.673,0,-5.506,1,0.0509,0.584,2.44E-05,0.118,0.285,142.255,283467,5,64,0
3552,2017,Big Boi,BOOMIVERSE,0.849,0.823,4,-4.563,1,0.0441,0.0567,0,0.0855,0.846,135.929,241898,4,68,0
3553,2013,Drake,Nothing Was The Same (Deluxe),0.794,0.522,8,-7.829,1,0.159,0.0328,0,0.156,0.567,86.318,174133,4,68,0
3554,2013,Childish Gambino,Because The Internet,0.644,0.479,4,-8.352,1,0.177,0.169,0,0.639,0.612,79.929,180680,4,71,0
3555,2017,Jhene Aiko,Trip,0.454,0.791,2,-6.013,1,0.335,0.107,2.10E-06,0.108,0.791,127.638,236160,4,71,0
3556,2017,Trippie Redd,A Love Letter To You,0.845,0.304,10,-16.441,1,0.195,0.371,0,0.112,0.413,90.01,282667,4,71,0
3557,2017,Lil Peep,Avoid,0.56,0.531,8,-6.14,0,0.0484,0.396,0,0.103,0.289,79.789,240253,4,67,0
3558,2015,Future,DS2 (Deluxe),0.813,0.453,1,-6.941,1,0.338,0.0933,0,0.14,0.191,161.997,208027,4,67,0
3559,2017,Ansel Elgort,Thief,0.665,0.75,1,-3.769,0,0.0633,0.0239,0,0.111,0.365,89.996,220680,4,74,0
