	Year	Artist	Track	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Duration_ms	Time Signature
4191	2018	Lauv	Chasing Fire	0.709	0.562	5	-4.864	1	0.0724	0.0449	0.0	0.217	0.386	125.965	205267	4
4192	2018	Ozuna	Aura	0.691	0.71	5	-5.144	1	0.334	0.254	0.0	0.108	0.726	192.046	200747	4
4193	2018	Muse	Simulation Theory (Super Deluxe)	0.754	0.675	2	-4.616	1	0.0939	0.0251	0.00419	0.513	0.432	95.024	180507	4
4194	2017	The Chainsmokers	Memories...Do Not Open	0.617	0.635	11	-6.769	0	0.0317	0.0498	1.44e-05	0.164	0.446	103.019	247160	4
4195	2017	Kelly Clarkson	Meaning Of Life	0.808	0.581	11	-5.43	1	0.07	0.0053	1.19e-05	0.0828	0.758	130.012	172427	4
4196	2018	Kane Brown	Experiment	0.538	0.812	7	-5.776	1	0.0343	0.0193	4.33e-06	0.11	0.484	81.062	226693	4
4197	2003	OutKast	Speakerboxxx/The Love Below	0.728	0.974	4	-2.261	0	0.0665	0.103	0.000532	0.175	0.965	79.526	235213	4
4198	2017	Yandel	#Update	0.808	0.69	1	-4.151	1	0.148	0.0583	0.0	0.103	0.64	125.086	223147	4
4199	2016	Zion & Lennox	Motivan2	0.832	0.772	10	-5.429	1	0.1	0.0559	0.000486	0.44	0.704	96.016	209453	4
4200	2013	Lana Del Rey	Young And Beautiful	0.307	0.425	11	-8.924	0	0.0372	0.271	3.09e-05	0.11	0.136	108.693	236053	4
4201	2018	Brandon Lay	Yada Yada Yada	0.674	0.705	0	-7.516	1	0.0259	0.159	6.11e-06	0.106	0.635	95.99	217387	4
4202	2017	XXXTENTACION	17	0.746	0.251	11	-16.169	0	0.259	0.782	0.00203	0.106	0.18	139.999	120027	4
4203	2018	Mariah Carey	Caution	0.593	0.391	8	-7.594	1	0.0584	0.253	0.0	0.0895	0.141	74.677	227587	4
4204	2017	J Balvin	Bonita	0.775	0.867	5	-1.582	0	0.0414	0.0132	0.00684	0.278	0.869	96.038	265747	4
4205	2018	Drake	Scorpion	0.826	0.318	10	-12.391	1	0.0574	0.493	0.0131	0.11	0.138	103.002	245787	4
4206	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.773	0.148	6	-15.485	0	0.0506	0.305	0.92	0.114	0.0773	120.978	206667	4
4207	2017	Huncho Jack	Huncho Jack, Jack Huncho	0.811	0.65	2	-4.41	1	0.128	0.00125	0.0	0.102	0.179	146.028	190679	4
4208	2018	Quavo	QUAVO HUNCHO	0.831	0.528	2	-7.635	1	0.534	0.0894	2.58e-05	0.396	0.232	153.987	211963	4
4209	2006	Akon	Konvicted	0.937	0.738	5	-5.301	0	0.0478	0.292	0.0	0.106	0.911	118.994	212360	4
4210	2018	Tee Grizzley	Still My Moment	0.907	0.683	5	-8.079	1	0.349	0.0684	7.18e-06	0.0834	0.342	89.983	159833	4
4211	2018	Takeoff	The Last Rocket	0.851	0.706	1	-5.825	0	0.253	0.214	0.0	0.234	0.179	118.037	162133	4
4212	2015	Old Dominion	Meat and Candy	0.497	0.805	11	-3.995	1	0.0332	0.125	0.0	0.167	0.696	166.048	191827	4
4213	2018	Ariana Grande	Sweetener	0.71	0.614	10	-6.757	0	0.0431	0.186	0.0	0.0974	0.658	148.152	172107	4
4214	2018	Lauren Daigle	Look Up Child	0.427	0.299	9	-8.055	0	0.0275	0.452	0.000126	0.209	0.109	147.996	273867	3
4215	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.675	0.23	1	-10.363	0	0.204	0.191	0.0	0.104	0.101	173.962	211920	4
4216	2002	Eminem	The Eminem Show	0.572	0.853	1	-3.203	1	0.217	0.0757	0.0	0.0798	0.102	171.297	297893	4
4217	2018	Twenty One Pilots	Trench	0.661	0.52	11	-8.367	0	0.028	0.256	0.0246	0.105	0.427	127.089	330987	4
4218	2017	WALK THE MOON	What If Nothing	0.575	0.694	1	-5.675	1	0.0709	0.0158	0.0	0.108	0.442	77.539	196533	4
4219	2018	RÜFÜS DU SOL	SOLACE	0.599	0.539	8	-5.897	1	0.034	0.356	5.38e-06	0.102	0.188	121.947	273640	4
4220	2018	The Weeknd	My Dear Melancholy,	0.489	0.598	1	-4.929	1	0.036	0.218	0.0	0.35	0.172	134.045	228373	3
4221	2018	benny blanco	Eastside (with Halsey & Khalid)	0.56	0.68	6	-7.648	0	0.321	0.555	0.0	0.116	0.319	89.391	173800	4
4222	2018	Lauv	I met you when I was 18. (the playlist)	0.614	0.126	9	-9.403	1	0.0376	0.911	0.0	0.148	0.351	119.945	229029	4
4223	2017	Camila Cabello	Never Be the Same	0.643	0.709	0	-4.343	1	0.0733	0.145	0.000449	0.115	0.264	129.961	227088	4
4224	2009	Breaking Benjamin	Dear Agony	0.543	0.952	8	-3.65	1	0.0668	0.000192	7.8e-06	0.38	0.591	107.942	216733	4
4225	2016	Nick Jonas	Last Year Was Complicated	0.599	0.683	2	-4.493	1	0.0406	0.138	0.0	0.0736	0.304	85.033	199520	4
4226	2004	Mario	Turning Point	0.622	0.593	7	-8.352	0	0.0916	0.163	0.0	0.0979	0.607	94.364	249093	4
4227	2017	H.E.R.	H.E.R.	0.417	0.299	7	-8.499	1	0.0441	0.637	2.22e-06	0.136	0.199	95.529	160173	4
4228	2017	Hailee Steinfeld	Let Me Go (with Alesso, Florida Georgia Line & watt)	0.663	0.708	8	-4.154	1	0.0473	0.0337	0.0	0.0841	0.742	103.073	174800	4
4229	2015	Fetty Wap	Fetty Wap (Deluxe)	0.748	0.733	11	-4.421	0	0.072	0.0062	0.0	0.329	0.291	93.019	312240	4
4230	2018	Christian Nodal	No Te Contaron Mal	0.617	0.57	9	-3.074	0	0.0374	0.388	0.0	0.143	0.632	163.2	156947	4
4231	2018	A$AP Rocky	Sundress	0.721	0.692	6	-6.402	1	0.0607	0.188	2.17e-06	0.138	0.76	125.008	158206	4
4232	2018	Logic	YSIV	0.758	0.782	10	-6.153	0	0.309	0.0821	0.0	0.111	0.676	91.073	369240	4
4233	2007	Metro Station	Metro Station	0.618	0.955	4	-3.836	1	0.0798	0.00221	3.09e-06	0.486	0.79	150.034	179947	4
4234	2018	Ariana Grande	Sweetener	0.761	0.818	6	-5.238	0	0.0978	0.058	0.0	0.11	0.348	110.99	177533	4
4235	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.679	0.0763	6	-13.701	0	0.111	0.133	0.908	0.106	0.173	173.973	211920	4
4236	2017	Various Artists	The Greatest Showman (Original Motion Picture Soundtrack)	0.277	0.394	8	-8.903	1	0.0336	0.423	0.0	0.0952	0.227	86.777	207787	3
4237	2018	Dinah Jane	Bottled Up	0.843	0.58	2	-4.271	1	0.0591	0.107	1.84e-05	0.0645	0.638	98.023	199301	4
4238	2012	Chief Keef	Finally Rich (Deluxe)	0.741	0.842	2	-4.693	1	0.0507	0.000683	0.0	0.062	0.448	131.994	293840	4
4239	2014	Tove Lo	Queen Of The Clouds	0.735	0.686	4	-7.562	0	0.0366	0.00108	0.871	0.0933	0.0656	121.011	258933	4
4240	2008	John Mayer	Where the Light Is: John Mayer Live In Los Angeles	0.315	0.296	5	-13.262	1	0.0317	0.771	0.0	0.702	0.436	172.638	263573	4
4241	2017	Shawn Mendes	Illuminate (Deluxe)	0.555	0.662	11	-4.952	0	0.0827	0.125	0.0	0.111	0.356	148.128	208733	4
4242	2018	YoungBoy Never Broke Again	Until Death Call My Name Reloaded	0.799	0.659	10	-5.593	0	0.272	0.00451	0.0	0.13	0.256	177.957	162488	4
4243	2018	Khalid	Suncity	0.487	0.458	4	-7.761	0	0.0371	0.552	0.0257	0.117	0.207	115.989	270413	4
4244	2008	Disturbed	Indestructible	0.429	0.966	8	-4.605	1	0.0733	0.000209	0.124	0.371	0.525	179.956	278027	4
4245	2018	Jaden Smith	GHOST	0.782	0.531	1	-6.636	1	0.168	0.145	0.0501	0.238	0.247	148.046	129733	4
4246	2010	Lil Wayne	I Am Not A Human Being	0.376	0.841	3	-4.348	0	0.356	0.0435	0.0	0.578	0.463	76.052	271947	4
4247	2017	Macklemore	GEMINI	0.731	0.794	0	-5.126	0	0.0522	0.0323	2.59e-05	0.112	0.356	139.994	220454	4
4248	2013	Tim McGraw	Two Lanes Of Freedom	0.47	0.79	2	-5.352	1	0.039	0.0216	0.0	0.0863	0.495	158.061	276880	4
4249	2017	Taylor Swift	reputation	0.598	0.504	9	-9.874	1	0.0731	0.186	0.000221	0.34	0.252	163.954	203507	4
4250	2018	LANY	Malibu Nights	0.559	0.422	11	-11.89	1	0.195	0.701	1.99e-06	0.0853	0.191	74.002	286928	4
4251	2018	Joji	BALLADS 1	0.388	0.52	2	-8.354	1	0.0593	0.257	0.185	0.113	0.196	84.851	127318	4
4252	2018	SahBabii	Outstanding (feat. 21 Savage)	0.795	0.59	11	-6.186	0	0.169	0.341	7e-05	0.097	0.354	151.059	157664	4
4253	2017	Darius Rucker	When Was The Last Time	0.547	0.804	6	-5.268	1	0.0361	0.00738	0.0	0.0308	0.666	142.016	197053	4
4254	2018	Social House	Magic In The Hamptons (feat. Lil Yachty)	0.769	0.479	1	-5.339	1	0.0385	0.66	0.0	0.0914	0.803	96.051	164640	4
4255	2018	YNW Melly	I AM YOU	0.767	0.715	8	-4.934	0	0.0523	0.312	0.0	0.0973	0.577	149.957	193618	4
4256	2018	Lil Tjay	Brothers	0.677	0.421	2	-10.19	0	0.14	0.695	0.0	0.139	0.609	85.332	210080	5
4257	2018	YoungBoy Never Broke Again	Genie	0.598	0.605	7	-4.92	0	0.452	0.286	0.0	0.0875	0.513	159.517	194792	4
4258	2011	Rodney Atkins	Take A Back Road	0.581	0.856	3	-4.0	1	0.0783	0.183	0.0	0.0871	0.918	169.902	209427	4
4259	2016	Post Malone	Stoney (Deluxe)	0.67	0.572	4	-7.312	0	0.0415	0.647	4.72e-06	0.104	0.259	132.98	268933	4
4260	2006	Cassie	Cassie (U.S. Version)	0.803	0.454	8	-4.802	0	0.0294	0.352	0.0	0.0655	0.739	99.99	192213	4
4261	2017	SZA	Ctrl	0.692	0.713	10	-4.489	0	0.351	0.343	0.0	0.102	0.615	137.36	266080	4
4262	2007	Keyshia Cole	Just Like You	0.812	0.721	6	-5.084	1	0.206	0.194	0.0	0.248	0.772	94.939	238333	4
4263	2018	David Lee Murphy	No Zip Code	0.764	0.587	5	-7.002	0	0.0298	0.0721	6.45e-06	0.094	0.494	89.98	229573	4
4264	2018	Juice WRLD	Goodbye & Good Riddance	0.776	0.736	7	-4.612	1	0.247	0.0802	0.0	0.159	0.233	147.946	186945	4
4265	2011	Kelly Rowland	Motivation	0.721	0.668	9	-5.561	0	0.0505	0.176	0.000104	0.0732	0.271	140.919	231173	4
4266	2017	Lil Uzi Vert	The Way Life Goes (feat. Nicki Minaj & Oh Wonder) [Remix]	0.749	0.671	6	-5.151	1	0.0599	0.68	0.0	0.167	0.756	81.994	268864	4
4267	2018	Post Malone	beerbongs & bentleys	0.341	0.495	0	-10.251	0	0.0446	0.751	0.462	0.261	0.252	78.395	112013	4
4268	2018	Lil Mosey	Northsbest	0.814	0.497	9	-7.405	0	0.0784	0.122	0.0	0.11	0.344	140.888	163404	4
4269	2018	5 Seconds of Summer	Youngblood (Deluxe)	0.746	0.767	1	-2.907	0	0.0374	0.0601	1.07e-05	0.0859	0.773	94.007	196628	4
4270	2017	J Balvin	Mi Gente (feat. Beyoncé)	0.749	0.717	11	-6.358	0	0.0797	0.0227	0.0	0.263	0.4	104.967	209733	4
4271	2017	Lee Brice	Lee Brice	0.655	0.56	9	-6.857	1	0.0486	0.749	0.0	0.115	0.599	140.975	198440	4
4272	2016	Post Malone	Stoney (Deluxe)	0.497	0.507	5	-8.075	0	0.0585	0.214	4.79e-06	0.0948	0.192	119.432	197120	4
4273	2000	Travis Tritt	Down The Road I Go	0.595	0.653	7	-4.935	1	0.0265	0.246	0.0	0.264	0.542	128.93	241533	4
4274	2018	grandson	a modern tragedy vol. 1	0.504	0.891	6	-5.632	0	0.137	0.00163	0.00199	0.148	0.628	153.988	214520	4
4275	2010	Waka Flocka Flame	No Hands (feat. Roscoe Dash & Wale)	0.76	0.595	1	-6.366	1	0.0391	0.00544	0.0	0.241	0.361	131.497	263773	4
4276	2003	Godsmack	Faceless	0.213	0.93	0	-4.478	1	0.0671	4.78e-05	0.0	0.126	0.386	169.221	246040	4
4277	2018	Various Artists	Bubalu	0.8	0.355	6	-10.47	0	0.0895	0.616	0.0	0.118	0.253	145.929	228493	4
4278	2018	Bazzi	Beautiful (feat. Camila Cabello)	0.638	0.717	2	-4.722	1	0.0337	0.346	0.0	0.105	0.249	100.027	180000	4
4279	2017	Miley Cyrus	Malibu	0.565	0.782	8	-6.413	1	0.0506	0.0577	4.16e-05	0.0757	0.4	140.004	231906	4
4280	2018	flora cash	You're Somebody Else	0.713	0.452	1	-9.638	1	0.0295	0.841	0.0038	0.105	0.235	102.963	218883	4
4281	2017	Lil Pump	Lil Pump	0.781	0.553	0	-4.277	1	0.0735	0.201	0.000233	0.383	0.308	121.968	135497	4
4282	2018	DJ Durel	Hot Summer	0.918	0.632	1	-6.979	1	0.278	0.0236	0.0	0.378	0.396	92.011	231482	4
4283	2017	AJR	The Click	0.651	0.568	5	-6.774	1	0.0275	0.282	0.0	0.0862	0.805	93.006	218763	4
4284	2015	Various Artists	Hamilton (Original Broadway Cast Recording)	0.68	0.413	8	-9.41	1	0.492	0.177	0.0	0.205	0.384	158.58	321697	4
4285	2014	Omarion	Sex Playlist	0.733	0.676	10	-5.655	0	0.0432	0.0697	0.0	0.208	0.701	97.448	226581	4
4286	2017	Russ	There's Really A Wolf	0.71	0.404	1	-10.04	0	0.379	0.484	0.0	0.0953	0.398	139.553	165853	4
4287	2015	Brett Eldredge	Illinois	0.443	0.831	11	-5.606	1	0.0616	0.414	0.0	0.204	0.588	182.064	173960	4
4288	2018	Post Malone	beerbongs & bentleys	0.587	0.535	5	-6.09	0	0.0898	0.117	6.56e-05	0.131	0.14	159.847	218147	4
4289	2018	Rich The Kid	The World Is Yours	0.884	0.698	0	-9.101	1	0.364	0.0405	0.0	0.195	0.575	140.068	191938	4
4290	2007	J. Holiday	Back Of My Lac'	0.684	0.606	5	-7.268	0	0.0504	0.17	0.0	0.058	0.723	127.901	275107	4
4291	2013	Arctic Monkeys	AM	0.691	0.631	2	-6.478	1	0.0368	0.0483	1.13e-05	0.104	0.8	92.004	161124	4
4292	2012	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	0.546	0.651	1	-7.601	1	0.3	0.000739	0.0	0.235	0.646	77.878	212653	4
4293	2018	Lil Yachty	Nuthin' 2 Prove	0.578	0.523	11	-8.522	0	0.213	0.589	5.23e-05	0.378	0.476	172.067	301395	5
4294	2018	flora cash	You're Somebody Else	0.713	0.452	1	-9.638	1	0.0295	0.841	0.0038	0.105	0.235	102.963	218883	4
4295	2014	Milky Chance	Sadnecessary	0.887	0.584	11	-8.798	1	0.0381	0.41	0.000314	0.101	0.677	114.016	313684	4
4296	2018	Mumford & Sons	Delta	0.67	0.567	2	-9.732	1	0.0357	0.328	0.015	0.0873	0.434	139.995	203701	4
4297	2008	Rihanna	Good Girl Gone Bad: Reloaded	0.707	0.813	11	-4.515	0	0.0571	0.0863	0.0	0.168	0.722	124.921	238627	4
4298	2011	Pitbull	Planet Pit (Deluxe Version)	0.671	0.939	8	-3.206	1	0.161	0.192	0.0	0.298	0.529	129.023	252307	4
4299	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.666	0.553	6	-6.62	0	0.209	0.428	0.0	0.346	0.116	83.006	245027	4
4300	2016	Bruno Mars	24K Magic	0.578	0.574	2	-6.209	1	0.0454	0.196	0.0	0.083	0.301	174.152	261240	4
4301	2018	6ix9ine	Day69: Graduation Day	0.728	0.584	10	-7.255	0	0.176	0.0524	0.0	0.0658	0.365	161.9	166852	4
4302	2018	Post Malone	beerbongs & bentleys	0.601	0.59	2	-5.001	1	0.0569	0.186	0.0	0.0942	0.274	151.952	206453	4
4303	2014	Beyoncé	BEYONCÉ [Platinum Edition]	0.589	0.621	5	-6.902	0	0.0468	0.00969	0.00104	0.181	0.401	140.03	323480	4
4304	2018	Saweetie	ICY GRL	0.927	0.563	7	-5.827	1	0.175	0.0306	0.0	0.0736	0.842	103.312	109302	4
4305	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.732	0.69	4	-7.745	0	0.174	0.538	9.37e-05	0.191	0.636	117.157	218627	4
4306	2017	Banda Sinaloense MS de Sergio Lizárraga	La Mejor Versión De Mí	0.779	0.373	2	-7.968	1	0.0372	0.226	6.41e-06	0.0978	0.499	119.946	281400	4
4307	2015	Twenty One Pilots	Blurryface	0.655	0.632	2	-4.802	1	0.0489	0.0189	0.0	0.0722	0.447	120.113	188493	4
4308	2018	YoungBoy Never Broke Again	4Respect 4Freedom 4Loyalty 4WhatImportant	0.904	0.642	8	-5.302	1	0.268	0.0279	0.0	0.111	0.348	135.04	167277	4
4309	2010	Train	Save Me, San Francisco (Golden Gate Edition)	0.673	0.886	1	-4.44	0	0.0431	0.185	0.0	0.0826	0.795	97.012	216773	4
4310	2013	Eminem	The Marshall Mathers LP2	0.708	0.843	7	-2.66	1	0.314	0.397	0.0	0.799	0.625	148.14	363521	4
4311	2018	Teddy Robb	Lead Me On	0.464	0.688	8	-4.553	1	0.0301	0.106	0.0	0.146	0.411	173.793	189267	4
4312	2018	Summer Walker	Session 32	0.574	0.123	1	-13.959	1	0.196	0.894	0.00111	0.118	0.117	115.431	98027	3
4313	2018	Ski Mask The Slump God	You Will Regret (Reloaded)	0.74	0.762	0	-1.313	1	0.33	0.189	0.0	0.4	0.892	139.944	139347	4
4314	2013	Big Sean	Hall Of Fame (Deluxe)	0.739	0.553	1	-6.013	1	0.174	0.217	0.0	0.452	0.062	97.219	235187	4
4315	2018	Key Glock	Glock Bond	0.867	0.774	11	-5.791	0	0.315	0.11	0.0	0.157	0.549	130.007	142498	4
4316	2018	Ciara	Level Up	0.746	0.825	1	-4.666	1	0.169	0.0142	0.0107	0.121	0.584	152.914	204150	4
4317	2017	Lil Peep	Come Over When You're Sober, Pt. 1	0.64	0.558	1	-7.078	1	0.0271	0.000144	0.865	0.103	0.207	115.007	209213	4
4318	2018	BTS	Love Yourself 結 'Answer'	0.711	0.903	6	-2.723	0	0.247	0.327	0.0	0.0887	0.467	140.015	284981	4
4319	2005	50 Cent	The Massacre	0.614	0.574	11	-7.961	1	0.466	0.0253	3.2e-05	0.38	0.755	125.173	209107	5
4320	2018	Noah Cyrus	Live or Die	0.71	0.365	8	-9.958	1	0.0749	0.234	0.0	0.244	0.396	74.952	194253	4
4321	2012	Thousand Foot Krutch	The End Is Where We Begin	0.532	0.633	11	-5.106	0	0.0682	0.00378	0.0	0.0804	0.448	164.13	236907	4
4322	2018	Joji	BALLADS 1	0.66	0.596	0	-8.207	1	0.0358	0.163	0.86	0.109	0.0757	77.026	153169	4
4323	2001	Billy Joel	The Essential Billy Joel	0.334	0.472	0	-8.792	1	0.0277	0.6	3.77e-06	0.317	0.431	179.167	336093	3
4324	2017	Imagine Dragons	Thunder / Young Dumb & Broke (with Khalid) [Medley]	0.437	0.687	0	-5.5	1	0.0863	0.116	0.000297	0.396	0.299	168.127	251284	4
4325	2018	Ozuna	Aura	0.653	0.859	0	-3.048	1	0.0449	0.212	0.0	0.111	0.705	174.037	218387	4
4326	2018	$uicideBoy$	I Want To Die In New Orleans	0.585	0.579	10	-9.387	0	0.447	0.15	0.0	0.111	0.281	120.838	185218	4
4327	2013	Kodaline	In A Perfect World	0.209	0.412	0	-9.733	1	0.0443	0.172	0.15	0.0843	0.162	86.26	305747	3
4328	2018	IZ*ONE	COLOR*IZ	0.698	0.908	9	-1.211	0	0.0548	0.0899	0.0	0.115	0.606	115.975	218994	4
4329	2017	Kodak Black	Painting Pictures	0.806	0.77	1	-6.464	0	0.19	0.0252	0.0	0.0645	0.406	152.094	198110	4
4330	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.317	0.239	1	-12.036	0	0.0331	0.744	0.0	0.169	0.391	78.251	80467	3
4331	2016	Ozuna	Te Vas	0.796	0.291	5	-11.894	1	0.0403	0.836	0.0	0.126	0.923	176.03	196520	4
4332	2018	Jonas Blue	Blue	0.711	0.724	7	-4.809	1	0.106	0.0835	0.0	0.0389	0.478	104.048	208947	4
4333	2017	Rex Orange County	Apricot Princess	0.399	0.235	5	-9.774	1	0.0334	0.734	1.56e-06	0.161	0.197	105.645	279693	3
4334	2010	Waka Flocka Flame	Flockaveli	0.76	0.595	1	-6.366	1	0.0391	0.00544	0.0	0.241	0.361	131.497	263773	4
4335	2018	ZAYN	Entertainer	0.706	0.569	5	-7.979	1	0.0368	0.501	2.59e-05	0.095	0.54	154.007	203511	4
4336	2018	Lukas Graham	Love Someone	0.55	0.415	9	-6.557	0	0.052	0.161	0.0	0.108	0.274	172.065	205463	4
4337	2017	Yandel	#Update	0.808	0.69	1	-4.151	1	0.148	0.0583	0.0	0.103	0.64	125.086	223147	4
4338	2018	5 Seconds of Summer	Killer Queen	0.262	0.789	10	-4.548	1	0.123	0.00422	0.0	0.325	0.487	171.009	199357	3
4339	2006	Red Hot Chili Peppers	Stadium Arcadium	0.432	0.895	11	-3.682	1	0.0504	0.127	1.16e-05	0.141	0.625	104.458	335067	4
4340	2017	Gucci Mane	Droptopwop	0.817	0.587	2	-6.502	1	0.108	0.052	0.00165	0.185	0.352	140.062	209143	4
4341	2018	Logic	YSIV	0.826	0.85	10	-7.451	0	0.044	0.039	0.0	0.39	0.433	91.99	216520	4
4342	2018	A$AP Rocky	A$AP Forever	0.469	0.78	10	-6.49	0	0.122	0.224	0.0	0.13	0.444	125.999	233061	4
4343	2010	Kanye West	My Beautiful Dark Twisted Fantasy	0.628	0.692	2	-5.64	1	0.202	0.00244	0.013	0.668	0.0964	124.791	378893	5
4344	2016	Desiigner	Tiimmy Turner	0.602	0.725	6	-3.054	1	0.0393	0.174	0.0	0.0786	0.304	122.803	239853	4
4345	2004	My Chemical Romance	Three Cheers For Sweet Revenge	0.356	0.96	4	-3.487	1	0.104	0.0142	0.0	0.209	0.0857	125.921	204733	4
4346	2017	XXXTENTACION	17	0.872	0.391	0	-9.144	0	0.242	0.469	4.13e-06	0.297	0.437	134.021	119133	4
4347	2018	Aminé	ONEPOINTFIVE	0.704	0.517	5	-7.999	0	0.312	0.314	6.36e-06	0.174	0.443	139.857	150000	4
4348	2013	Jhene Aiko	Sail Out	0.524	0.417	1	-9.283	0	0.0578	0.237	1.19e-06	0.139	0.109	93.59	254493	4
4349	2014	Rascal Flatts	Rewind	0.611	0.8	0	-5.61	1	0.0377	0.257	0.0	0.194	0.527	89.974	209280	4
4350	2017	Brett Young	Brett Young	0.607	0.536	10	-7.306	1	0.0305	0.386	0.0	0.102	0.434	147.986	224853	4
4351	2018	Nebu Kiniza	All In	0.734	0.746	7	-7.797	1	0.0542	0.000799	0.0	0.119	0.562	84.177	160613	4
4352	2018	Lil Baby	Drip Harder	0.624	0.72	11	-5.894	1	0.139	0.118	0.0	0.54	0.354	100.613	196448	5
4353	2018	BLACKPINK	SQUARE UP	0.671	0.859	4	-3.922	0	0.0833	0.0323	0.0	0.267	0.389	139.931	209355	4
4354	2018	Quavo	QUAVO HUNCHO	0.917	0.786	11	-4.921	0	0.208	0.0403	0.0	0.195	0.441	143.038	224903	4
4355	2016	Kevin Gates	Islah (Deluxe)	0.823	0.617	7	-8.21	1	0.248	0.0465	0.0	0.11	0.304	110.007	208440	4
4356	2018	Jason Aldean	Rearview Town	0.552	0.698	8	-4.817	1	0.0306	0.294	0.000103	0.0905	0.6	90.006	202067	4
4357	2018	Jacquees	4275 (Bonus Version)	0.735	0.453	8	-8.264	0	0.0602	0.413	0.0	0.104	0.335	115.002	217387	4
4358	2017	YoungBoy Never Broke Again	Ain't Too Long	0.697	0.493	5	-7.989	0	0.234	0.317	0.0	0.108	0.25	145.904	187089	4
4359	2005	Rihanna	Music Of The Sun	0.779	0.64	7	-8.415	1	0.159	0.000155	0.00077	0.101	0.498	99.019	246960	4
4360	2014	SoMo	SoMo	0.696	0.53	11	-7.554	1	0.0487	0.398	0.0	0.0823	0.307	114.943	289133	4
4361	2018	Lil Yachty	Nuthin' 2 Prove	0.866	0.412	1	-7.593	1	0.0522	0.3	0.00493	0.115	0.0973	141.997	220665	4
4362	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.52	0.594	11	-8.81	0	0.462	0.44	0.0	0.185	0.393	129.216	230240	5
4363	2018	Takeoff	The Last Rocket	0.862	0.628	9	-8.266	1	0.222	0.311	0.0	0.104	0.355	139.896	205729	4
4364	2018	Foster The People	Sit Next to Me (Stereotypes Remix)	0.68	0.738	6	-4.881	0	0.0331	0.173	0.00036	0.37	0.675	105.015	190720	4
4365	2018	Bazzi	Beautiful (feat. Camila Cabello)	0.638	0.717	2	-4.722	1	0.0337	0.346	0.0	0.105	0.249	100.027	180000	4
4366	2017	YoungBoy Never Broke Again	Untouchable	0.78	0.784	1	-5.039	1	0.186	0.0447	0.0	0.122	0.43	85.023	180706	4
4367	2007	Sara Bareilles	Little Voice	0.27	0.275	0	-10.357	1	0.0356	0.834	0.0	0.146	0.232	168.653	232760	4
4368	2016	Kevin Abstract	American Boyfriend: A Suburban Love Story	0.59	0.498	9	-6.845	1	0.0827	0.162	0.0	0.0947	0.504	80.022	194337	4
4369	2018	Tyga	Dip (feat. Nicki Minaj)	0.885	0.543	2	-6.338	1	0.2	0.0311	0.0	0.154	0.43	99.026	195992	4
4370	2017	The Chainsmokers	Something Just Like This	0.607	0.649	11	-6.695	0	0.0362	0.0306	2.46e-05	0.174	0.505	102.996	247627	4
4371	2018	H.E.R.	I Used To Know Her: The Prelude	0.547	0.564	2	-8.101	0	0.291	0.0895	1.02e-06	0.152	0.179	81.155	240360	4
4372	2011	J. Cole	Cole World: The Sideline Story	0.831	0.427	2	-6.903	1	0.106	0.0531	0.0	0.307	0.216	93.004	235320	4
4373	2018	Imagine Dragons	Origins (Deluxe)	0.649	0.517	1	-7.428	0	0.0297	0.0146	1.63e-06	0.145	0.35	119.997	219440	4
4374	2018	Valee	Womp Womp	0.877	0.558	1	-4.896	1	0.342	0.066	0.0	0.0745	0.493	157.027	226533	4
4375	2005	Foo Fighters	In Your Honor	0.366	0.94	1	-5.119	0	0.0696	0.000769	9.42e-05	0.188	0.369	130.198	255627	4
4376	2016	James Arthur	Say You Won't Let Go	0.4	0.564	10	-7.444	1	0.0523	0.693	0.0	0.0863	0.483	99.269	211240	4
4377	2018	Trippie Redd	LIFE'S A TRIP	0.706	0.637	8	-7.284	0	0.37	0.0598	0.0	0.164	0.528	85.819	146923	4
4378	2016	gnash	us	0.492	0.275	6	-13.4	0	0.3	0.687	0.0	0.101	0.18	92.6	251034	4
4379	2018	Leon Bridges	Good Thing	0.58	0.687	6	-5.4	1	0.106	0.229	0.0	0.109	0.187	76.014	240600	4
4380	2018	Lost Kings	Stuck	0.768	0.796	7	-4.89	0	0.0758	0.0175	1.22e-06	0.0736	0.564	104.99	192595	4
4381	2018	Lil Wayne	Tha Carter V	0.784	0.44	10	-6.566	1	0.0401	0.0263	1.9e-06	0.122	0.22	118.089	216961	4
4382	2018	Zion & Lennox	La Player (Bandolera)	0.769	0.838	2	-5.238	1	0.0633	0.16	0.0	0.0935	0.602	93.996	249609	4
4383	2018	Leon Bridges	Beyond	0.58	0.687	6	-5.4	1	0.106	0.229	0.0	0.109	0.187	76.014	240600	4
