,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Track_Popularity,Artist_Popularity,Duration_ms,Time Signature
8882,2011,Apoorva Sreejith,Row Rowrow Your Boat,0.932,0.638,0,-7.279,1,0.0672,0.32,0.000102,0.1,0.274,110.004,43,44,65280,4
8883,2011,Ghostface Killah,Save Me Dear,0.495,0.928,7,-3.435,1,0.454,0.0358,0.0,0.687,0.586,122.052,30,68,182880,5
8884,2015,Phora,Deeper Than Blood,0.499,0.555,4,-8.315,0,0.287,0.525,0.0,0.126,0.184,81.746,48,72,297430,4
8885,2001,Depeche Mode,The Sweetest Condition - 2007 Remastered Version,0.609,0.705,2,-6.817,1,0.0247,0.178,0.044,0.0776,0.237,100.435,23,75,222640,3
8886,2010,Affiance,Call To The Warrior,0.578,0.952,7,-4.686,1,0.116,0.000273,7.92e-05,0.253,0.407,141.99,31,37,266733,4
8887,2003,Kim Mitzo Thompson,Now the Day Is Over,0.642,0.0238,7,-19.305,1,0.04,0.98,0.767,0.129,0.135,120.013,29,43,147533,4
8888,2002,DJ Quik,Tonite,0.959,0.658,0,-7.404,1,0.196,0.0369,0.0,0.155,0.695,105.391,21,56,323107,4
8889,2002,Missy Elliott,Pussycat,0.888,0.421,1,-8.894,1,0.218,0.125,0.0,0.465,0.6,89.981,36,76,272333,4
8890,2012,Phora,Living Proof,0.546,0.663,8,-5.278,0,0.211,0.284,0.0,0.0592,0.815,87.37,30,72,228703,4
8891,2004,Drive-By Truckers,The Sands of Iwo Jima,0.534,0.646,0,-8.148,1,0.0482,0.27,0.0,0.0968,0.73,85.538,27,53,252467,4
8892,2007,Sick Puppies,All The Same,0.311,0.76,0,-6.301,1,0.0364,0.000962,0.0,0.104,0.189,177.592,53,61,258587,3
8893,2011,Anan Ryoko,Refrain,0.568,0.521,1,-9.214,0,0.0253,0.667,0.792,0.176,0.329,79.986,34,30,532867,4
8894,2017,Zo,Zo2,0.889,0.466,1,-8.164,1,0.296,0.0452,0.00124,0.0938,0.27,139.043,49,69,147624,4
8895,2008,Fall Out Boy,West Coast Smoker,0.598,0.819,4,-3.697,0,0.0366,0.0048,0.0,0.344,0.54,119.961,44,83,165800,4
8896,2009,David Scarpeta,Libre Soy,0.476,0.922,2,-3.94,1,0.0447,0.000383,0.000219,0.201,0.506,133.028,41,41,258482,4
8897,2017,SunSquabi,Cinnamon,0.71,0.687,0,-9.928,0,0.0553,0.345,0.93,0.361,0.699,94.025,48,45,194043,4
8898,2002,Midnite,Most High,0.799,0.438,11,-9.903,0,0.0776,0.065,0.00135,0.0537,0.681,129.846,40,46,141636,4
8899,2004,Patton Oswalt,Piss Drinkers,0.623,0.542,2,-12.134,1,0.963,0.802,0.0,0.889,0.525,171.463,23,52,261173,3
8900,2006,David Bisbal,Torre De Babel - Reggaeton Mix,0.744,0.958,2,-2.873,1,0.112,0.147,0.0,0.291,0.889,99.972,30,75,256240,4
8901,2005,A Day To Remember,A Second Glance,0.196,0.912,0,-5.859,1,0.106,0.000996,0.0,0.0741,0.35,196.011,33,72,173160,4
8902,2006,Alexisonfire,Crisis,0.43,0.975,8,-5.052,1,0.0741,0.000635,0.0293,0.184,0.161,101.522,28,55,211800,4
8903,2014,Colony House,Lose Control,0.49,0.45,1,-9.23,1,0.0371,0.416,0.000254,0.0958,0.119,126.917,35,54,290280,4
8904,2011,Leo Dan,Pídeme la Luna,0.441,0.732,9,-9.305,1,0.0558,0.357,5.8e-06,0.0562,0.465,82.499,44,66,222173,4
8905,2006,LL Cool J,Freeze,0.799,0.334,8,-8.942,0,0.0765,0.689,0.0,0.112,0.325,119.904,25,65,292080,4
8906,2015,I Prevail,Crossroads,0.48,0.955,11,-4.513,0,0.0589,0.000401,3.72e-06,0.371,0.423,159.006,44,65,209533,4
8907,2013,Various Artists,You're The Reason God Made Oklahoma,0.507,0.383,9,-11.158,1,0.0398,0.565,1.13e-06,0.151,0.388,97.553,42,8,204133,4
8908,2016,Mabelle Jonsson,Nonpareil Realities,0.264,0.022,5,-16.245,0,0.0445,0.986,0.919,0.0854,0.0789,164.907,56,50,128000,3
8909,2010,Beyoncé,Crazy In Love - Live,0.562,0.967,9,-4.919,0,0.271,0.0496,7.37e-05,0.953,0.268,99.13,51,87,323733,4
8910,2011,We As Human,We Fall Apart,0.482,0.544,0,-7.217,1,0.0283,0.174,0.0,0.131,0.404,119.957,42,44,230787,4
8911,2007,Black Lips,Cold Hands,0.454,0.946,4,-8.203,0,0.0971,0.0162,0.0,0.206,0.394,97.36,28,50,146107,4
8912,2011,Atmosphere,She's Enough,0.858,0.851,6,-4.516,0,0.188,0.0998,0.0,0.282,0.884,98.961,31,64,198507,4
8913,2008,Charlie Wilson,Can't Live Without You,0.444,0.677,2,-4.742,0,0.216,0.00658,0.0,0.316,0.678,92.115,43,62,257000,4
8914,2015,Trans-Siberian Orchestra,Forget About The Blame - Moon Version (Bonus Track),0.53,0.516,2,-8.486,1,0.0241,0.013,0.0,0.111,0.16,87.542,41,61,256573,4
8915,2011,Sabrina Carpenter,Fall Apart,0.367,0.485,7,-6.397,1,0.0346,0.296,0.0,0.227,0.163,171.518,35,74,232470,4
8916,2005,Grupo Maravilla,Vuela Mariposa,0.726,0.616,1,-8.139,0,0.124,0.202,0.00435,0.144,0.754,167.24,30,45,236907,4
8917,2000,Lee Benoit,Boogie Shoe's,0.848,0.75,9,-3.926,1,0.0476,0.406,0.0,0.0773,0.961,120.837,22,14,164987,4
8918,2017,Syn Cole,Got the Feeling,0.677,0.819,0,-3.654,0,0.0304,0.0776,5.61e-05,0.0756,0.529,124.01,67,68,178912,4
8919,2014,Nicki Minaj,The Crying Game,0.6,0.505,6,-8.092,0,0.0667,0.0686,0.0263,0.147,0.184,81.461,46,95,265227,4
8920,2009,The Dear Hunter,Life and Death,0.381,0.38,7,-5.952,0,0.0312,0.216,5.62e-05,0.15,0.208,99.496,28,53,345973,3
8921,2012,Two Door Cinema Club,Wake Up,0.521,0.811,10,-4.413,0,0.038,3.03e-05,0.523,0.715,0.682,134.949,36,72,225800,4
8922,2016,Blue October,Home,0.58,0.577,9,-6.178,1,0.0565,0.13,0.0,0.259,0.482,170.025,47,61,247462,4
8923,2016,Russ,What They Want,0.71,0.404,1,-10.04,0,0.379,0.484,0.0,0.0953,0.398,139.553,60,84,165853,4
8924,2012,DEV,Naked,0.76,0.84,9,-3.548,0,0.111,0.257,0.0,0.0426,0.764,125.045,37,63,236933,4
8925,2002,Nekromantix,Haunted Cathouse,0.603,0.938,7,-6.774,0,0.0516,0.0613,0.0309,0.958,0.666,98.056,36,41,283800,4
8926,2014,Lady Antebellum,Bartender,0.631,0.937,11,-3.858,0,0.034,0.0198,7.38e-06,0.327,0.654,101.011,38,70,198267,4
8927,2010,Kaskade,Raining - Radio Edit,0.611,0.749,2,-6.328,0,0.0792,0.0275,0.00122,0.105,0.358,127.989,47,72,286133,4
8928,2005,Wolf Parade,Dinner Bells,0.498,0.667,7,-6.712,1,0.0328,0.788,0.316,0.136,0.144,140.096,27,49,454640,4
8929,2015,Josh Ritter,Getting Ready to Get Down,0.836,0.757,5,-6.168,1,0.0322,0.137,0.0,0.0812,0.907,107.001,43,56,196196,4
8930,2003,No Cash,A Better Tomorrow,0.255,0.912,2,-6.548,1,0.105,9.98e-05,0.0072,0.0489,0.214,97.883,25,28,273893,4
8931,2016,Travis Mills,I Doubt It (feat. Blackbear & Skizzy Mars),0.454,0.709,10,-4.386,1,0.0904,0.168,0.0,0.104,0.575,167.799,43,52,224013,4
8932,2004,Bowling For Soup,Next Ex-Girlfriend - Dirty,0.607,0.876,2,-4.781,1,0.0506,0.00144,5.22e-05,0.721,0.758,142.141,34,65,205600,4
8933,2013,Leona Lewis,Christmas (Baby Please Come Home),0.317,0.888,0,-3.361,0,0.0535,0.28,6.02e-06,0.437,0.533,126.698,43,74,157173,4
8934,2014,Of Mice & Men,Space Enough To Grow,0.448,0.218,7,-13.353,1,0.0329,0.914,4.8e-05,0.0953,0.0399,100.001,37,63,218013,4
8935,2001,Steve Rhodes,Special Ride,0.754,0.838,9,-6.771,0,0.0362,0.136,9.2e-05,0.0839,0.893,134.058,25,13,247400,4
8936,2005,El Ten Eleven,Thinking Loudly,0.348,0.481,9,-12.529,1,0.0403,0.135,0.915,0.105,0.069,98.702,29,50,264267,4
8937,2017,Quality Control,Movin’ Up,0.938,0.377,0,-6.253,1,0.127,0.197,3.05e-05,0.178,0.598,108.985,67,72,167298,4
8938,2015,Enya,The Forge Of The Angels,0.498,0.273,10,-13.881,1,0.0323,0.766,0.851,0.107,0.0744,119.427,46,75,314200,4
8939,2015,Cyberbully Mom Club,Smking To Dth,0.507,0.115,0,-14.912,1,0.0559,0.923,0.0199,0.113,0.332,78.031,45,45,117473,4
8940,2013,Hardwell,Never Say Goodbye - Radio Edit,0.426,0.841,1,-3.529,0,0.0546,0.0192,0.0,0.421,0.05,129.982,43,75,204942,4
8941,2001,Bob Schneider,Big Blue Sea,0.678,0.514,7,-10.408,1,0.114,0.548,0.0,0.202,0.501,78.054,25,43,244973,4
8942,2014,Architects,Castles In The Air,0.338,0.959,9,-3.984,1,0.109,1.48e-05,3.55e-05,0.404,0.406,194.9,33,71,222604,4
8943,2009,Sunny Day Real Estate,47 - Remastered,0.321,0.887,10,-6.071,1,0.0509,0.000352,0.00257,0.0985,0.245,134.138,30,45,274347,4
8944,2009,Skillet,Should've When You Could've,0.459,0.886,0,-3.89,1,0.0358,0.0542,0.0,0.125,0.565,165.311,40,75,211200,4
8945,2007,Baby Boy Da Prince,The Way I Live - Main Explicit Feat. Lil Boosie,0.879,0.443,0,-7.723,1,0.281,0.0154,0.0,0.0958,0.695,90.026,37,42,325320,4
8946,2015,KYLE,The Force,0.72,0.808,8,-7.087,1,0.082,0.00394,0.0,0.164,0.232,121.03,44,77,195619,4
8947,2010,Scary Halloween Music,Scary Halloween Songs #3,0.557,0.594,0,-12.096,1,0.0341,0.306,0.977,0.274,0.173,135.024,32,42,182700,4
8948,2010,Beats Antique,Egyptic,0.698,0.469,1,-11.314,1,0.0658,0.0252,0.816,0.0699,0.377,90.1,38,47,349661,4
8949,2013,Wale,Clappers (feat. Nicki Minaj & Juicy J),0.742,0.925,1,-4.379,1,0.036,0.00135,5.18e-06,0.182,0.748,137.984,41,76,317140,4
8950,2012,Megadeth,Symphony Of Destruction - Remastered/2012,0.663,0.91,4,-5.131,0,0.0495,0.00052,0.675,0.112,0.708,140.044,45,70,241907,4
8951,2000,Dave Hollister,Yo Baby's Daddy,0.855,0.425,5,-7.319,0,0.143,0.227,0.0,0.108,0.611,122.433,20,45,208000,4
8952,2012,The Lacs,Just Another Thing (feat. Crucifix),0.773,0.684,0,-6.763,1,0.067,0.0784,0.0,0.0868,0.484,89.992,51,63,217173,4
8953,2005,Bloc Party,This Modern Love,0.453,0.938,0,-5.344,1,0.0386,0.00306,0.00318,0.132,0.261,160.005,49,65,265707,4
8954,2012,Taylor Swift,Red,0.609,0.888,1,-4.183,0,0.0466,0.0856,0.000142,0.0924,0.623,124.966,59,89,220827,4
8955,2002,Anton Bruckner,Equale No. 1 pour 3 trombones,0.146,0.00163,3,-32.968,1,0.0403,0.987,0.519,0.0868,0.0382,71.497,38,47,118733,5
8956,2004,Husky Rescue,New Light of Tomorrow,0.486,0.307,9,-12.291,0,0.0284,0.901,0.763,0.109,0.105,76.943,23,34,292773,4
8957,2015,Uncle Murda,Right Now,0.844,0.365,1,-7.576,1,0.243,0.202,2.75e-06,0.115,0.0716,139.997,44,58,223931,4
8958,2011,Renacimiento 74,La Guera Gringa,0.645,0.876,9,-6.093,1,0.045,0.758,0.0256,0.172,0.881,86.665,33,44,175961,4
8959,2006,Luny Tunes,La Ex,0.84,0.746,9,-6.748,0,0.0505,0.0996,4.41e-06,0.0881,0.757,92.003,40,62,174320,4
8960,2006,Various Artists,You Are Good - Sing Over Me Album Version,0.577,0.287,8,-10.527,1,0.0249,0.805,0.0,0.0946,0.514,81.939,30,8,238533,3
8961,2002,The Spinners,The Rubberband Man - Remastered Version,0.789,0.709,10,-7.345,1,0.0471,0.477,5.95e-05,0.0434,0.952,97.198,46,62,214880,4
8962,2008,All Time Low,Coffee Shop Soundtrack,0.425,0.852,9,-6.148,1,0.12,0.00228,0.0,0.0963,0.43,184.936,45,72,181027,4
8963,2006,Various Artists,You Are Good - Sing Over Me Album Version,0.577,0.287,8,-10.527,1,0.0249,0.805,0.0,0.0946,0.514,81.939,30,8,238533,3
8964,2015,Our Last Night,Road To The Throne,0.498,0.938,10,-3.434,1,0.0643,1.61e-05,8.04e-05,0.0453,0.371,75.0,45,67,220745,4
8965,2007,Anberlin,Reclusion,0.446,0.918,2,-5.734,1,0.0606,0.00246,0.000354,0.353,0.641,170.011,34,57,211080,4
8966,2017,H.E.R.,Gone Away,0.39,0.335,6,-12.717,0,0.141,0.669,0.0,0.0958,0.295,77.975,55,80,249520,4
8967,2013,Conjunto Primavera,Enamorado De Ti,0.679,0.494,5,-8.215,1,0.0292,0.0474,0.37,0.15,0.932,125.96,37,64,203892,4
8968,2015,Kurt Vile,"That's Life, tho (almost hate to say)",0.467,0.304,4,-14.881,0,0.0291,0.853,0.0335,0.122,0.0761,99.794,44,67,386973,4
8969,2003,Tamia,Officially Missing You - Midi Mafia Mix aka Radio Main,0.733,0.605,2,-11.012,1,0.0836,0.0618,0.0366,0.251,0.9,104.97,47,65,204147,4
8970,2003,Various Artists,Stay,0.473,0.35,0,-9.708,1,0.0284,0.906,3.52e-05,0.0933,0.108,88.04,42,8,262520,4
8971,2009,A Day To Remember,Homesick,0.283,0.957,5,-4.845,0,0.0729,9.52e-05,0.0,0.287,0.431,110.027,47,72,236613,4
8972,2008,La Tropa F,El Arcoíris,0.697,0.7,0,-7.386,1,0.032,0.314,4.2e-05,0.201,0.969,102.417,27,40,210267,4
8973,2007,Freemasons,Uninvited (feat. Bailey Tzuke),0.628,0.838,7,-2.861,1,0.0305,0.0306,0.027,0.124,0.518,126.979,45,50,320827,4
8974,2017,Voz De Mando,El Trampolin (feat. El Fantasma),0.803,0.588,0,-6.186,1,0.0639,0.725,0.000124,0.113,0.969,113.036,58,63,174002,3
8975,2012,Andy Stott,Luxury Problems,0.769,0.53,7,-13.41,1,0.207,0.607,0.88,0.121,0.35,103.997,39,46,303990,4
8976,2001,Craig David,Rewind,0.893,0.792,11,-8.292,0,0.148,0.119,0.0016,0.206,0.756,129.975,50,73,333000,4
8977,2009,Various Artists,Kristofferson's Theme,0.905,0.215,5,-22.224,1,0.0579,0.979,0.688,0.12,0.436,124.012,36,8,95733,4
8978,2006,John Maus,Don't Be A Body,0.519,0.702,8,-6.832,0,0.0285,0.383,0.866,0.459,0.518,104.263,29,55,193027,4
8979,2010,Justin Bieber,That Should Be Me - Acoustic Version,0.484,0.461,8,-6.18,1,0.0289,0.384,0.0,0.0724,0.0755,139.688,38,90,249067,4
8980,2015,Tory Lanez,N.I.N.A,0.344,0.589,7,-9.382,0,0.075,0.416,9.44e-06,0.348,0.171,139.342,41,86,195253,3
8981,2013,Big Data,Big Dater,0.535,0.664,7,-3.985,1,0.0416,0.0355,0.000436,0.272,0.347,171.952,39,54,265747,4
8982,2012,Muse,Big Freeze,0.565,0.915,8,-4.749,1,0.0466,0.0109,0.000939,0.0954,0.329,116.028,50,83,279907,4
8983,2010,Lady Antebellum,Ready To Love Again,0.555,0.638,4,-5.012,1,0.027,0.313,0.0,0.122,0.185,102.676,36,70,173267,4
8984,2005,El McMeen,"Will Ye Go, Lassie, Go?",0.363,0.0927,5,-21.91,1,0.0571,0.923,0.93,0.0925,0.334,102.387,29,29,102293,3
8985,2008,Jaheim,Put That Woman First,0.651,0.527,5,-8.586,0,0.178,0.556,0.0,0.209,0.496,78.927,43,59,246107,4
8986,2000,Jody Watley,Friends,0.666,0.874,2,-7.763,1,0.0505,0.132,4.61e-05,0.0403,0.744,100.047,22,46,271160,4
8987,2016,AURORA,Conqueror,0.467,0.565,7,-6.732,1,0.0403,0.00411,0.00475,0.175,0.522,184.014,48,68,207507,4
8988,2017,Taylor Swift,Delicate,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,82,89,232253,4
8989,2013,Gavin DeGraw,Everything Will Change,0.533,0.602,2,-7.003,1,0.036,0.0482,0.0,0.619,0.348,135.519,38,69,227160,4
8990,2011,Merengues Sabrosos,Vamo Pa La Rumba,0.789,0.709,2,-12.652,0,0.0596,0.525,4.3e-06,0.142,0.93,147.983,38,35,249847,4
8991,2005,John Williams,Anakin's Dream,0.138,0.0302,4,-27.728,0,0.0428,0.883,0.918,0.251,0.0376,141.32,36,76,284720,3
8992,2004,Lalo Mora,El Rey De Mil Coronas,0.901,0.678,2,-7.177,1,0.144,0.116,2.13e-05,0.0941,0.62,122.874,52,58,190360,3
8993,2017,Kendall Miles,Lost in Florence,0.684,0.295,4,-12.773,1,0.077,0.563,0.577,0.111,0.47,118.009,59,55,92271,4
8994,2008,Rod Stewart,Tom Traubert's Blues (Waltzing Matilda) - 2008 Remastered Version,0.339,0.169,11,-12.797,1,0.0315,0.908,0.0,0.107,0.164,134.964,27,74,377107,4
8995,2003,Yiruma,Yellow Room - Original,0.428,0.0903,7,-21.308,1,0.052,0.994,0.882,0.0758,0.0389,94.202,31,71,221704,3
8996,2010,The Menzingers,Home Outgrown,0.475,0.898,11,-3.198,1,0.0495,0.000738,1.54e-05,0.121,0.301,121.926,31,58,166387,4
8997,2008,Eddie Silverton,When Everyone,0.701,0.572,4,-11.545,0,0.0508,0.0627,0.013,0.191,0.494,80.005,40,50,349246,4
8998,2008,Luis Miguel Del Amargue,Besito a Besito,0.908,0.759,2,-2.718,0,0.0383,0.245,2.16e-05,0.0534,0.968,133.027,35,47,214280,4
8999,2014,Migos,Birds,0.84,0.561,1,-8.259,1,0.205,0.0895,0.0,0.362,0.283,132.0,44,87,278608,4
9000,2006,Michael Franks,Under The Sun,0.81,0.41,1,-12.651,1,0.0335,0.573,4.47e-05,0.105,0.694,123.013,31,51,324560,4
9001,2003,Bebo,Nieblas del Riachuelo,0.547,0.183,0,-13.45,1,0.0709,0.881,0.000271,0.0738,0.247,100.764,37,39,187053,4
9002,2008,Aurelio Voltaire,The Industrial Revolution (And How It Ruined My Life),0.382,0.618,2,-7.074,0,0.0554,0.474,0.0,0.114,0.534,169.685,34,51,309520,4
9003,2006,Alexis Korner,3/4 A.D.,0.603,0.296,4,-12.885,1,0.0688,0.857,0.786,0.116,0.491,96.083,33,33,277707,4
9004,2014,Seahaven,Andreas,0.586,0.503,2,-7.608,1,0.0276,0.0294,0.0,0.109,0.228,134.01,45,44,191787,4
9005,2013,Selena Gomez,Like A Champion,0.705,0.903,9,-4.091,0,0.118,0.0736,0.0,0.185,0.935,90.001,51,91,175760,4
9006,2011,NERO,Fugue State,0.506,0.795,5,-3.876,0,0.0497,3.51e-05,0.886,0.193,0.273,123.991,30,60,214747,4
9007,2013,Emily Rubye,Sad News,0.237,0.0378,2,-18.542,1,0.0395,0.98,0.749,0.111,0.0396,42.111,59,56,125875,4
9008,2001,Modest Mouse,Every Penny Fed Car,0.279,0.762,7,-8.78,1,0.091,0.214,0.000314,0.328,0.356,155.077,25,68,186533,4
9009,2004,Rupee,Tempted to Touch,0.878,0.578,0,-7.572,1,0.0467,0.231,0.0,0.0821,0.961,105.987,52,51,243133,4
9010,2004,Jeff Foxworthy,Oreo Generation,0.593,0.537,2,-15.783,0,0.946,0.781,0.0,0.655,0.247,79.38,30,46,222013,4
9011,2011,Anthony Hamilton,Best of Me,0.742,0.728,10,-6.626,0,0.0315,0.00962,3.73e-05,0.134,0.697,96.01,59,65,226373,4
9012,2010,We Butter The Bread With Butter,Der kleine Vampir,0.652,0.71,6,-7.703,0,0.0688,0.138,0.0,0.131,0.423,140.037,38,45,208985,4
9013,2010,New Medicine,Laid,0.499,0.983,0,-2.308,1,0.103,0.000302,0.0,0.193,0.399,115.097,31,54,191147,4
9014,2000,Eminem,Ken Kaniff - Skit,0.61,0.715,7,-10.756,0,0.551,0.259,0.0,0.491,0.491,94.945,43,96,61800,4
9015,2011,We Came As Romans,Dreams,0.196,0.988,2,-3.787,0,0.24,0.000969,0.0,0.0955,0.0877,154.789,36,61,255800,4
9016,2011,Aaron Lewis,Country Boy (feat. George Jones & Charlie Daniels),0.595,0.667,6,-6.442,1,0.034,0.296,0.0,0.109,0.272,121.949,63,61,283347,4
9017,2012,The Heavy,Curse Me Good,0.809,0.814,6,-6.829,0,0.0338,0.0105,2.48e-05,0.099,0.804,118.0,46,61,296900,4
9018,2001,Billy Joel,A Matter of Trust,0.738,0.676,2,-8.353,1,0.0268,0.057,3.87e-05,0.335,0.868,110.316,40,77,248267,4
9019,2007,Cartel De Santa,Hey Si Me Ven,0.907,0.3,2,-7.915,1,0.434,0.0708,0.000663,0.0953,0.264,87.997,44,78,222040,4
9020,2010,Daft Punk,Adagio For TRON,0.0963,0.12,1,-19.769,0,0.05,0.707,0.91,0.129,0.0366,88.728,44,82,251093,3
9021,2007,Kenny Chesney,Demons,0.591,0.422,11,-12.502,1,0.0355,0.382,0.000697,0.104,0.442,75.937,36,75,331627,3
9022,2011,Tony Bennett,Stranger In Paradise,0.283,0.326,5,-9.091,1,0.0291,0.853,8.62e-06,0.219,0.108,79.176,52,70,300333,4
9023,2002,Johnny Lee,Yellow Rose Of Texas,0.542,0.653,5,-5.628,1,0.0282,0.0351,3.4e-05,0.934,0.163,97.886,27,43,169937,4
9024,2008,Solange,Would've Been the One,0.6,0.778,1,-3.242,1,0.0536,0.0483,0.0,0.142,0.809,115.161,34,64,270791,4
9025,2008,Various Artists,Bare,0.381,0.271,4,-11.771,1,0.0394,0.742,0.0,0.115,0.182,146.034,32,8,178492,3
9026,2005,Michael Bublé,Can't Buy Me Love - Live,0.406,0.736,8,-4.543,1,0.172,0.177,0.0,0.967,0.568,162.422,32,86,149667,4
9027,2017,Mitch James,All The Ways To Say Goodbye,0.737,0.627,10,-8.099,0,0.037,0.426,0.000238,0.113,0.42,101.973,56,64,185765,4
9028,2011,Jorge Gamboa,El Hijo Desobediente,0.622,0.638,11,-9.377,1,0.0503,0.13,1.02e-06,0.192,0.648,109.943,36,41,206240,4
9029,2013,Deca,Gabriel Ratchet,0.676,0.742,7,-4.764,1,0.308,0.445,0.0,0.11,0.753,81.916,40,72,191832,4
9030,2005,Queens of the Stone Age,Medication,0.439,0.969,10,-4.808,0,0.127,0.177,0.00559,0.0884,0.747,165.819,41,73,114387,4
9031,2017,Chelsea Cutler,Sixteen,0.648,0.534,1,-7.423,0,0.0293,0.164,2.78e-05,0.115,0.361,89.985,54,74,224828,4
9032,2004,Various Artists,Ocean Man,0.72,0.912,4,-6.13,1,0.0363,0.551,0.00122,0.0982,0.973,122.782,34,8,126947,4
9033,2000,The Gap Band,Burn Rubber On Me (Why You Wanna Hurt Me),0.77,0.868,11,-6.096,0,0.044,0.102,0.00027,0.314,0.925,117.142,25,58,333000,4
9034,2006,Trick Daddy,Bet That (feat. Chamillionaire and GoldRush),0.836,0.722,1,-5.566,0,0.219,0.152,0.0,0.197,0.754,92.017,42,61,232213,4
9035,2010,Glee Cast,Give Up The Funk (Glee Cast Version),0.703,0.873,9,-4.051,1,0.113,0.0607,0.0,0.24,0.817,111.007,36,78,269880,4
9036,2017,Elijah Blake,Black and Blue,0.535,0.454,0,-7.676,0,0.303,0.578,0.0,0.117,0.287,93.892,55,55,190354,4
9037,2003,Thomas Newman,Jellyfish Forest,0.383,0.263,5,-16.077,0,0.0385,0.314,0.101,0.793,0.268,79.876,23,67,92333,4
9038,2010,Margarita la diosa de la cumbia,Escándalo,0.917,0.571,4,-6.456,0,0.0308,0.0391,0.0116,0.138,0.924,99.879,52,54,288560,4
9039,2009,George Harrison,My Sweet Lord - 2009 Digital Remaster,0.559,0.754,1,-7.47,0,0.0344,0.0839,0.0,0.0997,0.567,120.852,43,70,280600,4
9040,2005,Mark Harris,Find Your Wings,0.455,0.636,10,-5.546,1,0.0306,0.0689,0.0,0.108,0.279,136.062,29,43,215249,4
9041,2009,VST & Company,Ikaw ang Aking Mahal,0.376,0.381,9,-14.507,1,0.0301,0.621,0.00652,0.0929,0.684,169.002,43,47,202173,4
9042,2016,Welcome 2 Chiraq,I'm Da Man,0.646,0.683,2,-6.619,1,0.326,0.0185,0.0,0.251,0.539,155.019,42,41,163840,4
9043,2012,Lady Antebellum,All I Want For Christmas Is You,0.617,0.536,5,-6.855,1,0.0295,0.715,0.0,0.248,0.195,125.928,40,70,215800,4
9044,2008,My Morning Jacket,I'm Amazed,0.464,0.712,1,-5.703,1,0.0391,0.0029,0.0044,0.0693,0.651,163.92,44,58,273333,4
9045,2016,Queen,"Keep Yourself Alive - BBC Session / February 5th 1973, Langham 1 Studio",0.51,0.721,9,-8.63,1,0.0624,0.236,0.0,0.0689,0.417,134.918,42,96,228627,4
9046,2003,M. Ward,Duet for Guitars #3,0.557,0.393,7,-12.664,1,0.044,0.684,0.834,0.0828,0.158,94.543,45,56,112680,4
9047,2009,George Lopez,On Notice,0.366,0.96,6,-8.576,0,0.887,0.841,0.000123,0.934,0.035,83.427,27,46,482253,4
9048,2006,Tye Tribbett,Victory - Live,0.473,0.937,11,-3.6,0,0.398,0.0578,0.0,0.325,0.496,186.308,38,53,249880,4
9049,2002,Randy Rogers Band,Friends With Benefits,0.621,0.684,9,-5.255,1,0.0424,0.156,0.0,0.0972,0.829,184.114,20,58,179640,4
9050,2012,La Arrolladora Banda El Limón De Rene Camacho,No Me Vengas A Decir,0.746,0.551,0,-5.262,1,0.0286,0.444,6.1e-05,0.134,0.907,105.986,48,76,187827,4
9051,2017,Big Gigantic,"All of Me (feat. Logic, ROZES)",0.628,0.877,10,-3.016,0,0.041,0.00189,0.0,0.228,0.199,142.034,52,62,228169,4
9052,2000,Modest Mouse,Paper Thin Walls,0.581,0.728,11,-7.061,0,0.0347,0.0505,0.000299,0.138,0.61,126.69,45,68,182227,4
9053,2005,Nadama,Bathing In The Light,0.452,0.0671,2,-22.348,1,0.0342,0.834,0.923,0.155,0.0769,108.77,35,49,505280,4
9054,2002,Mr. Cheeks,"Lights, Camera, Action! - Remix - Club Mix",0.85,0.855,6,-5.94,0,0.232,0.177,0.0,0.0909,0.792,105.546,23,39,224560,4
9055,2006,Whitney Houston,It's Not Right but It's Okay - Thunderpuss Club Mix,0.772,0.933,8,-5.071,1,0.0451,0.00479,0.0504,0.0788,0.734,130.02,37,78,554227,4
9056,2014,Hillsong United,Stay And Wait - Live/Acoustic Version,0.549,0.433,5,-12.591,1,0.0245,0.467,8.06e-06,0.117,0.369,79.02,36,74,310360,4
9057,2005,McFly,I've Got You,0.485,0.94,4,-3.269,1,0.0574,0.00186,0.0,0.111,0.518,154.169,31,60,198867,4
9058,2015,Tim McGraw,She's My Kind Of Rain,0.472,0.588,0,-8.374,1,0.0254,0.13,0.0,0.151,0.314,75.999,42,75,255973,4
9059,2013,Les Misérables Cast,ABC Café / Red & Black,0.386,0.206,11,-13.496,1,0.0568,0.9,0.0,0.28,0.337,166.59,47,57,261120,5
9060,2003,KISS,Sure Know Something - Live,0.572,0.818,3,-5.331,0,0.0381,0.0199,3.27e-05,0.943,0.754,113.436,33,73,260267,4
9061,2008,Molotov,Molotov Cocktail Party,0.625,0.77,9,-3.961,1,0.124,0.0324,0.0,0.574,0.679,87.813,42,70,214000,4
9062,2011,Milkman,Sky High,0.789,0.848,1,-6.585,1,0.0791,0.222,1.35e-06,0.4,0.689,127.038,30,42,303267,4
9063,2013,Project Destati,End of the World,0.068,0.137,0,-20.563,1,0.0364,0.869,0.983,0.117,0.0669,74.835,34,49,117209,4
